t,x(t),v(t),F(t) (added)
24.84038,-5.049026,-0.02021934,-13.3512
24.86038,-5.049313,-0.02036598,-13.3512
24.88038,-5.049643,-0.02326675,-13.3512
24.90038,-5.049904,-0.01922582,-13.3512
24.92038,-5.05018,-0.01984525,-13.3512
24.94038,-5.050543,-0.02524148,-13.3512
24.96038,-5.050708,-0.01310202,-13.3512
24.98038,-5.050918,-0.01682584,-13.3512
25.00038,-5.051168,-0.01861221,-13.3512
25.02038,-5.051502,-0.0234298,-13.3512
25.04038,-5.051908,-0.02666241,-13.3512
25.06038,-5.052272,-0.02326448,-13.3512
25.08038,-5.052641,-0.02458085,-13.3512
25.10038,-5.052917,-0.01977618,-13.3512
25.12038,-5.053195,-0.01997299,-13.3512
25.14038,-5.053532,-0.02374423,-13.3512
25.16039,-5.053675,-0.01238737,-13.3512
25.18039,-5.053865,-0.01614633,-13.3512
25.20039,-5.054101,-0.01799802,-13.3512
25.22039,-5.054399,-0.02137887,-13.3512
25.24039,-5.054775,-0.02516061,-13.3512
25.26039,-5.055126,-0.02270581,-13.3512
25.28039,-5.05551,-0.0255688,-13.3512
25.30039,-5.055676,-0.01418,-13.3512
25.32039,-5.055911,-0.01802275,-13.3512
25.34039,-5.056178,-0.01939194,-13.3512
25.36039,-5.056538,-0.02496397,-13.3512
25.38039,-5.05687,-0.02200298,-13.3512
25.40039,-5.057255,-0.02583763,-13.3512
25.42039,-5.057427,-0.01422805,-13.3512
25.44039,-5.057665,-0.01807389,-13.3512
25.46039,-5.057933,-0.01945783,-13.3512
25.48039,-5.058295,-0.0250247,-13.3512
25.50039,-5.058629,-0.02209131,-13.3512
25.52039,-5.059015,-0.02586716,-13.3512
25.54039,-5.059186,-0.01430528,-13.3512
25.56039,-5.059428,-0.01822554,-13.3512
25.58039,-5.0597,-0.01961103,-13.3512
25.6004,-5.060065,-0.02525192,-13.3512
25.6204,-5.060399,-0.02206883,-13.3512
25.6404,-5.060783,-0.02581257,-13.3512
25.6604,-5.060955,-0.01419848,-13.3512
25.6804,-5.061192,-0.01805317,-13.3512
25.7004,-5.061461,-0.01945241,-13.3512
25.7204,-5.061823,-0.02502309,-13.3512
25.7404,-5.062157,-0.02206703,-13.3512
25.7604,-5.062543,-0.02582763,-13.3512
25.7804,-5.062715,-0.01428029,-13.3512
25.8004,-5.062955,-0.01812671,-13.3512
25.8204,-5.063223,-0.01940128,-13.3512
25.8404,-5.063581,-0.02482191,-13.3512
25.8604,-5.063912,-0.02194881,-13.3512
25.8804,-5.064298,-0.02588223,-13.3512
25.9004,-5.064469,-0.01416379,-13.3512
25.9204,-5.064705,-0.01798369,-13.3512
25.9404,-5.064972,-0.01936205,-13.3512
25.9604,-5.065331,-0.0249107,-13.3512
25.9804,-5.065663,-0.02198982,-13.3512
26.0004,-5.066049,-0.0258622,-13.3512
26.0204,-5.06622,-0.01419565,-13.3512
26.04041,-5.066457,-0.01804207,-13.3512
26.06041,-5.066725,-0.01942588,-13.3512
26.08041,-5.067086,-0.02500677,-13.3512
26.10041,-5.067419,-0.02201292,-13.3512
26.12041,-5.067803,-0.02581672,-13.3512
26.14041,-5.067974,-0.01424102,-13.3512
26.16041,-5.068213,-0.01811406,-13.3512
26.18041,-5.068482,-0.01949708,-13.3512
26.20041,-5.068845,-0.02512014,-13.3512
26.22041,-5.069178,-0.02204177,-13.3512
26.24041,-5.069562,-0.0257788,-13.3512
26.26041,-5.069733,-0.01420249,-13.3512
26.28041,-5.069969,-0.01799867,-13.3512
26.30041,-5.070235,-0.01935953,-13.3512
26.32041,-5.070595,-0.02489936,-13.3512
26.34041,-5.070927,-0.02198714,-13.3512
26.36041,-5.071313,-0.02583362,-13.3512
26.38041,-5.071484,-0.01423767,-13.3512
26.40041,-5.071724,-0.01815428,-13.3512
26.42041,-5.071995,-0.01953928,-13.3512
26.44041,-5.07236,-0.02518795,-13.3512
26.46041,-5.072692,-0.02200003,-13.3512
26.48042,-5.073076,-0.02572182,-13.3512
26.50042,-5.073246,-0.0144555,-13.3512
26.52042,-5.073496,-0.01855718,-13.3512
26.54042,-5.073772,-0.01973803,-13.3512
26.56042,-5.074138,-0.02520058,-13.3512
26.58042,-5.074471,-0.02200864,-13.3512
26.60042,-5.074855,-0.02580294,-13.3512
26.62042,-5.075026,-0.01418331,-13.3512
26.64042,-5.075263,-0.01803198,-13.3512
26.66042,-5.07553,-0.01941366,-13.3512
26.68042,-5.075891,-0.02501862,-13.3512
26.70042,-5.076223,-0.02197881,-13.3512
26.72042,-5.076607,-0.02578224,-13.3512
26.74042,-5.076777,-0.01422024,-13.3512
26.76042,-5.077016,-0.0181058,-13.3512
26.78042,-5.077285,-0.01948251,-13.3512
26.80042,-5.077648,-0.02512725,-13.3512
26.82042,-5.077981,-0.02200353,-13.3512
26.84042,-5.078363,-0.02573751,-13.3512
26.86042,-5.078533,-0.01425278,-13.3512
26.88042,-5.078773,-0.01818308,-13.3512
26.90042,-5.079044,-0.01956283,-13.3512
26.92043,-5.079408,-0.02512658,-13.3512
26.94043,-5.07974,-0.02197209,-13.3512
26.96043,-5.080123,-0.02575141,-13.3512
26.98043,-5.080294,-0.01419865,-13.3512
27.00043,-5.080533,-0.01810431,-13.3512
27.02043,-5.080802,-0.01949711,-13.3512
27.04043,-5.081167,-0.02516925,-13.3512
27.06043,-5.081499,-0.02198409,-13.3512
27.08043,-5.081882,-0.02571242,-13.3512
27.10043,-5.082053,-0.01423644,-13.3512
27.12043,-5.082293,-0.01816696,-13.3512
27.14043,-5.082564,-0.01955348,-13.3512
27.16043,-5.08293,-0.02525134,-13.3512
27.18043,-5.083262,-0.02201106,-13.3512
27.20043,-5.083644,-0.0256442,-13.3512
27.22043,-5.083812,-0.01407515,-13.3512
27.24043,-5.084045,-0.01787095,-13.3512
27.26043,-5.084309,-0.01926658,-13.3512
27.28043,-5.084667,-0.02485305,-13.3512
27.30043,-5.084999,-0.02196807,-13.3512
27.32043,-5.085383,-0.02581394,-13.3512
27.34044,-5.085553,-0.01419595,-13.3512
27.36044,-5.085791,-0.018061,-13.3512
27.38044,-5.086059,-0.01944037,-13.3512
27.40044,-5.086421,-0.02513103,-13.3512
27.42044,-5.086752,-0.02195263,-13.3512
27.44044,-5.087135,-0.02571847,-13.3512
27.46044,-5.087305,-0.01423034,-13.3512
27.48044,-5.087543,-0.01812935,-13.3512
27.50044,-5.087813,-0.01950565,-13.3512
27.52044,-5.088177,-0.02519941,-13.3512
27.54044,-5.08851,-0.02201241,-13.3512
27.56044,-5.088893,-0.02576195,-13.3512
27.58044,-5.089062,-0.01414962,-13.3512
27.60044,-5.089299,-0.01801029,-13.3512
27.62044,-5.089567,-0.0193942,-13.3512
27.64044,-5.089929,-0.02505419,-13.3512
27.66044,-5.090261,-0.02196242,-13.3512
27.68044,-5.090644,-0.02572776,-13.3512
27.70044,-5.090813,-0.0142124,-13.3512
27.72044,-5.091053,-0.01814391,-13.3512
27.74044,-5.091324,-0.01952939,-13.3512
27.76044,-5.09169,-0.02524164,-13.3512
27.78045,-5.092021,-0.02196544,-13.3512
27.80045,-5.092403,-0.02564663,-13.3512
27.82045,-5.092572,-0.0142225,-13.3512
27.84045,-5.092812,-0.01816857,-13.3512
27.86045,-5.093083,-0.01956037,-13.3512
27.88045,-5.09345,-0.02529775,-13.3512
27.90045,-5.093781,-0.02190472,-13.3512
27.92045,-5.094162,-0.02565408,-13.3512
27.94045,-5.09433,-0.01412897,-13.3512
27.96045,-5.094566,-0.01799963,-13.3512
27.98045,-5.094832,-0.01937516,-13.3512
28.00045,-5.095194,-0.02504912,-13.3512
28.02045,-5.095565,-0.02896041,-13.3512
28.04045,-5.096347,-0.04081221,-13.3512
28.06045,-5.09694,-0.04050824,-13.3512
28.08045,-5.097775,-0.04949013,-13.3512
28.10045,-5.098318,-0.03903475,-13.3512
28.12045,-5.098651,-0.03112406,-13.3512
28.14045,-5.099001,-0.03236197,-13.3512
28.16045,-5.099413,-0.03693636,-13.3512
28.18045,-5.099975,-0.04216981,-13.3512
28.20045,-5.100511,-0.03837627,-13.3512
28.22046,-5.100893,-0.03530908,-13.3512
28.24046,-5.101537,-0.04490562,-13.3512
28.26046,-5.102254,-0.044585,-13.3512
28.28046,-5.1028,-0.04221791,-13.3512
28.30046,-5.103549,-0.05174062,-13.3512
28.32046,-5.104445,-0.05360609,-13.3512
28.34046,-5.105154,-0.04449141,-13.3512
28.36046,-5.105703,-0.03625834,-13.3512
28.38046,-5.106074,-0.02766697,-13.3512
28.40046,-5.106342,-0.02671893,-13.3512
28.42046,-5.106826,-0.03636951,-13.3512
28.44046,-5.107346,-0.04092543,-13.3512
28.46046,-5.107971,-0.04348634,-13.3512
28.48046,-5.108475,-0.04105426,-13.3512
28.50046,-5.109131,-0.04614447,-13.3512
28.52046,-5.109797,-0.0473465,-13.3512
28.54046,-5.110545,-0.05168852,-13.3512
28.56046,-5.111438,-0.05607258,-13.3512
28.58046,-5.112339,-0.05506715,-13.3512
28.60046,-5.113108,-0.04638405,-13.3512
28.62046,-5.113644,-0.03435551,-13.3512
28.64046,-5.114022,-0.02681476,-13.3512
28.66047,-5.114267,-0.02547352,-13.3512
28.68047,-5.11474,-0.0357387,-13.3512
28.70047,-5.115252,-0.04045923,-13.3512
28.72047,-5.115872,-0.04321636,-13.3512
28.74047,-5.11637,-0.04085727,-13.3512
28.76047,-5.117026,-0.04603148,-13.3512
28.78047,-5.117683,-0.04711729,-13.3512
28.80047,-5.118438,-0.051911,-13.3512
28.82047,-5.119337,-0.05647486,-13.3512
28.84047,-5.120257,-0.05594699,-13.3512
28.86047,-5.121048,-0.04738425,-13.3512
28.88047,-5.121604,-0.03521463,-13.3512
28.90047,-5.122004,-0.02757564,-13.3512
28.92047,-5.122263,-0.02669436,-13.3512
28.94047,-5.122784,-0.03760999,-13.3512
28.96047,-5.123313,-0.04148681,-13.3512
28.98047,-5.123939,-0.04363531,-13.3512
29.00047,-5.124446,-0.04117052,-13.3512
29.02047,-5.125104,-0.04572318,-13.3512
29.04047,-5.125744,-0.04647027,-13.3512
29.06047,-5.126503,-0.05189435,-13.3512
29.08047,-5.1274,-0.05568406,-13.3512
29.10048,-5.128283,-0.05418223,-13.3512
29.12048,-5.12905,-0.04616606,-13.3512
29.14048,-5.129592,-0.03442228,-13.3512
29.16048,-5.129987,-0.02730052,-13.3512
29.18048,-5.130244,-0.02656087,-13.3512
29.20048,-5.130762,-0.0375686,-13.3512
29.22048,-5.131297,-0.0417618,-13.3512
29.24048,-5.131928,-0.04394926,-13.3512
29.26048,-5.132445,-0.04161495,-13.3512
29.28048,-5.133117,-0.04632628,-13.3512
29.30048,-5.133769,-0.04693769,-13.3512
29.32048,-5.134536,-0.05222057,-13.3512
29.34048,-5.135439,-0.05629423,-13.3512
29.36048,-5.13635,-0.05540884,-13.3512
29.38048,-5.13714,-0.047368,-13.3512
29.40048,-5.137709,-0.03564225,-13.3512
29.42048,-5.138126,-0.02823895,-13.3512
29.44048,-5.138399,-0.02775602,-13.3512
29.46048,-5.13891,-0.03891494,-13.3512
29.48048,-5.139522,-0.04360349,-13.3512
29.50048,-5.14014,-0.0447856,-13.3512
29.52048,-5.14078,-0.04603373,-13.3512
29.54049,-5.141488,-0.04807362,-13.3512
29.56049,-5.142145,-0.04761375,-13.3512
29.58049,-5.142923,-0.0523497,-13.3512
29.60049,-5.143804,-0.05609781,-13.3512
29.62049,-5.144738,-0.05632369,-13.3512
29.64049,-5.145544,-0.04813211,-13.3512
29.66049,-5.146132,-0.0364933,-13.3512
29.68049,-5.146563,-0.0287095,-13.3512
29.70049,-5.146839,-0.02257842,-13.3512
29.72049,-5.147075,-0.02437501,-13.3512
29.74049,-5.147503,-0.03412773,-13.3512
29.76049,-5.148011,-0.04018809,-13.3512
29.78049,-5.148673,-0.04452585,-13.3512
29.80049,-5.149177,-0.04184122,-13.3512
29.82049,-5.149889,-0.04920164,-13.3512
29.84049,-5.150707,-0.0496528,-13.3512
29.86049,-5.151401,-0.04472299,-13.3512
29.88049,-5.152025,-0.03926151,-13.3512
29.90049,-5.152451,-0.02952836,-13.3512
29.92049,-5.152757,-0.02878332,-13.3512
29.94049,-5.153312,-0.03977277,-13.3512
29.96049,-5.153912,-0.04470727,-13.3512
29.9805,-5.154575,-0.04602805,-13.3512
30.0005,-5.155159,-0.04461116,-13.3512
30.0205,-5.155892,-0.04948553,-13.3512
30.0405,-5.15661,-0.05015685,-13.3512
30.0605,-5.157456,-0.05609369,-13.3512
30.0805,-5.158429,-0.06121981,-13.3512
30.1005,-5.159496,-0.06359695,-13.3512
30.1205,-5.160468,-0.05679661,-13.3512
30.1405,-5.161217,-0.04551555,-13.3512
30.1605,-5.161811,-0.03643398,-13.3512
30.1805,-5.162228,-0.02845186,-13.3512
30.2005,-5.162494,-0.02749032,-13.3512
30.2205,-5.16299,-0.03799952,-13.3512
30.2405,-5.163576,-0.04238169,-13.3512
30.2605,-5.164196,-0.04393108,-13.3512
30.2805,-5.164791,-0.04425101,-13.3512
30.3005,-5.165503,-0.0478107,-13.3512
30.3205,-5.16616,-0.04756238,-13.3512
30.3405,-5.166961,-0.05328514,-13.3512
30.3605,-5.167872,-0.05784531,-13.3512
30.3805,-5.168865,-0.05930765,-13.3512
30.40051,-5.169741,-0.05171692,-13.3512
30.42051,-5.170405,-0.04085898,-13.3512
30.44051,-5.170932,-0.03313208,-13.3512
30.46051,-5.171306,-0.02648823,-13.3512
30.48051,-5.171552,-0.02578384,-13.3512
30.50051,-5.172057,-0.03738722,-13.3512
30.52051,-5.172617,-0.04285914,-13.3512
30.54051,-5.17329,-0.04567796,-13.3512
30.56051,-5.173838,-0.04338902,-13.3512
30.58051,-5.174581,-0.04946902,-13.3512
30.60051,-5.175289,-0.04995248,-13.3512
30.62051,-5.176154,-0.05697624,-13.3512
30.64051,-5.177155,-0.0627045,-13.3512
30.66051,-5.17826,-0.06547049,-13.3512
30.68051,-5.179275,-0.0590858,-13.3512
30.70051,-5.180073,-0.04799922,-13.3512
30.72051,-5.180707,-0.03830552,-13.3512
30.74051,-5.18116,-0.02983434,-13.3512
30.76051,-5.181476,-0.02414216,-13.3512
30.78051,-5.181703,-0.02479607,-13.3512
30.80051,-5.182183,-0.03640061,-13.3512
30.82051,-5.182738,-0.04253882,-13.3512
30.84052,-5.183426,-0.04601184,-13.3512
30.86052,-5.183972,-0.04350831,-13.3512
30.88052,-5.184732,-0.05038522,-13.3512
30.90052,-5.185575,-0.05279453,-13.3512
30.92052,-5.18641,-0.05075091,-13.3512
30.94052,-5.187127,-0.04349084,-13.3512
30.96052,-5.187674,-0.03400762,-13.3512
30.98052,-5.188083,-0.02741891,-13.3512
31.00052,-5.188353,-0.02737346,-13.3512
31.02052,-5.188925,-0.04008877,-13.3512
31.04052,-5.189536,-0.04520163,-13.3512
31.06052,-5.190227,-0.04709114,-13.3512
31.08052,-5.190826,-0.045469,-13.3512
31.10052,-5.1916,-0.05087706,-13.3512
31.12052,-5.192329,-0.0510228,-13.3512
31.14052,-5.193227,-0.05817574,-13.3512
31.16052,-5.194238,-0.06422928,-13.3512
31.18052,-5.195417,-0.06906894,-13.3512
31.20052,-5.196523,-0.06398064,-13.3512
31.22052,-5.197432,-0.05386674,-13.3512
31.24052,-5.19817,-0.04401046,-13.3512
31.26052,-5.198726,-0.03453402,-13.3512
31.28053,-5.199124,-0.02739929,-13.3512
31.30053,-5.199377,-0.02694693,-13.3512
31.32053,-5.199934,-0.03971368,-13.3512
31.34053,-5.200541,-0.04512019,-13.3512
31.36053,-5.201251,-0.04755105,-13.3512
31.38053,-5.201846,-0.04543234,-13.3512
31.40053,-5.202642,-0.05170271,-13.3512
31.42053,-5.203503,-0.05670585,-13.3512
31.44053,-5.204545,-0.06107175,-13.3512
31.46053,-5.205472,-0.05443482,-13.3512
31.48053,-5.206216,-0.0448633,-13.3512
31.50053,-5.206826,-0.03677474,-13.3512
31.52053,-5.207274,-0.02927989,-13.3512
31.54053,-5.207595,-0.02404644,-13.3512
31.56053,-5.207823,-0.02480316,-13.3512
31.58053,-5.208318,-0.03694002,-13.3512
31.60053,-5.208894,-0.04335912,-13.3512
31.62053,-5.209601,-0.04686877,-13.3512
31.64053,-5.210177,-0.04454207,-13.3512
31.66053,-5.210965,-0.05114497,-13.3512
31.68053,-5.211705,-0.05133198,-13.3512
31.70053,-5.212622,-0.05912851,-13.3512
31.72054,-5.213666,-0.06568576,-13.3512
31.74054,-5.214884,-0.07124493,-13.3512
31.76054,-5.216052,-0.06715965,-13.3512
31.78054,-5.217025,-0.05741447,-13.3512
31.80054,-5.217833,-0.04778686,-13.3512
31.82054,-5.218462,-0.03827631,-13.3512
31.84054,-5.218932,-0.03051879,-13.3512
31.86054,-5.219276,-0.02509382,-13.3512
31.88054,-5.219501,-0.02513196,-13.3512
31.90054,-5.220022,-0.03800853,-13.3512
31.92054,-5.220622,-0.04454239,-13.3512
31.94054,-5.221345,-0.04788537,-13.3512
31.96054,-5.221959,-0.04609944,-13.3512
31.98054,-5.222777,-0.05260251,-13.3512
32.00054,-5.223658,-0.05806963,-13.3512
32.02054,-5.224756,-0.06395149,-13.3512
32.04054,-5.225762,-0.05849622,-13.3512
32.06054,-5.22659,-0.04943445,-13.3512
32.08054,-5.227282,-0.04111491,-13.3512
32.10054,-5.227806,-0.03273109,-13.3512
32.12054,-5.2282,-0.02692515,-13.3512
32.14054,-5.228455,-0.02710906,-13.3512
32.16055,-5.229032,-0.0406132,-13.3512
32.18055,-5.22967,-0.04665139,-13.3512
32.20055,-5.230423,-0.04958804,-13.3512
32.22055,-5.231069,-0.04768318,-13.3512
32.24055,-5.231911,-0.05373921,-13.3512
32.26055,-5.232799,-0.05994155,-13.3512
32.28055,-5.233996,-0.06908268,-13.3512
32.30055,-5.235149,-0.06645106,-13.3512
32.32055,-5.236148,-0.05837964,-13.3512
32.34055,-5.236968,-0.04827753,-13.3512
32.36055,-5.23761,-0.03866351,-13.3512
32.38055,-5.238092,-0.0309158,-13.3512
32.40055,-5.238452,-0.0256076,-13.3512
32.42055,-5.238686,-0.02598302,-13.3512
32.44055,-5.239237,-0.03949631,-13.3512
32.46055,-5.23987,-0.04626213,-13.3512
32.48055,-5.240631,-0.04976305,-13.3512
32.50055,-5.241288,-0.04800859,-13.3512
32.52055,-5.242142,-0.05423521,-13.3512
32.54055,-5.243042,-0.06075096,-13.3512
32.56055,-5.244268,-0.07055514,-13.3512
32.58055,-5.245461,-0.06862573,-13.3512
32.60056,-5.246511,-0.06102726,-13.3512
32.62056,-5.247377,-0.05084929,-13.3512
32.64056,-5.248069,-0.04140419,-13.3512
32.66056,-5.2486,-0.0331392,-13.3512
32.68056,-5.248993,-0.02691394,-13.3512
32.70056,-5.24925,-0.02723034,-13.3512
32.72056,-5.24983,-0.04092848,-13.3512
32.74056,-5.250493,-0.04779746,-13.3512
32.76056,-5.25128,-0.05117863,-13.3512
32.78056,-5.251969,-0.04946561,-13.3512
32.80056,-5.252849,-0.05544579,-13.3512
32.82056,-5.253769,-0.06221244,-13.3512
32.84056,-5.255047,-0.07364787,-13.3512
32.86056,-5.256345,-0.07420731,-13.3512
32.88056,-5.257521,-0.06763592,-13.3512
32.90056,-5.258488,-0.05659109,-13.3512
32.92056,-5.259286,-0.04715648,-13.3512
32.94056,-5.259917,-0.03842162,-13.3512
32.96056,-5.260402,-0.03111628,-13.3512
32.98056,-5.260768,-0.02570315,-13.3512
33.00056,-5.26101,-0.02636781,-13.3512
33.02057,-5.26158,-0.04026037,-13.3512
33.04057,-5.262243,-0.04763648,-13.3512
33.06057,-5.263042,-0.05166505,-13.3512
33.08057,-5.263753,-0.05026333,-13.3512
33.10057,-5.264651,-0.05634955,-13.3512
33.12057,-5.265596,-0.06321251,-13.3512
33.14057,-5.26689,-0.07501492,-13.3512
33.16057,-5.268239,-0.07685435,-13.3512
33.18057,-5.269475,-0.07062639,-13.3512
33.20057,-5.270502,-0.05989434,-13.3512
33.22057,-5.271366,-0.05076151,-13.3512
33.24057,-5.272061,-0.04195721,-13.3512
33.26057,-5.272612,-0.03431033,-13.3512
33.28057,-5.27304,-0.0284334,-13.3512
33.30057,-5.273376,-0.02441068,-13.3512
33.32057,-5.273604,-0.02546704,-13.3512
33.34057,-5.274172,-0.0400179,-13.3512
33.36057,-5.274842,-0.04782541,-13.3512
33.38057,-5.275655,-0.05229247,-13.3512
33.40057,-5.276388,-0.05118048,-13.3512
33.42057,-5.277303,-0.05713157,-13.3512
33.44057,-5.278267,-0.0640474,-13.3512
33.46058,-5.279573,-0.07620382,-13.3512
33.48058,-5.280979,-0.07967676,-13.3512
33.50058,-5.282283,-0.0739544,-13.3512
33.52058,-5.283378,-0.06358165,-13.3512
33.54058,-5.284318,-0.05478586,-13.3512
33.56058,-5.285095,-0.04650106,-13.3512
33.58058,-5.28574,-0.03920849,-13.3512
33.60058,-5.286256,-0.03273289,-13.3512
33.62058,-5.286676,-0.0279323,-13.3512
33.64058,-5.287011,-0.02424134,-13.3512
33.66058,-5.287241,-0.02534288,-13.3512
33.68058,-5.28781,-0.04003645,-13.3512
33.70058,-5.288487,-0.04804713,-13.3512
33.72058,-5.289311,-0.0528243,-13.3512
33.74058,-5.290062,-0.05182578,-13.3512
33.76058,-5.290993,-0.05766428,-13.3512
33.78058,-5.291973,-0.06457278,-13.3512
33.80058,-5.293285,-0.07715165,-13.3512
33.82058,-5.294746,-0.08244254,-13.3512
33.84058,-5.296125,-0.07764202,-13.3512
33.86058,-5.2973,-0.06792313,-13.3512
33.88058,-5.298327,-0.05950888,-13.3512
33.90059,-5.299191,-0.05112591,-13.3512
33.92059,-5.299915,-0.04376186,-13.3512
33.94059,-5.300518,-0.03725146,-13.3512
33.96059,-5.301016,-0.03141093,-13.3512
33.98059,-5.301422,-0.02717623,-13.3512
34.00059,-5.301721,-0.02858824,-13.3512
34.02059,-5.302312,-0.04134223,-13.3512
34.04059,-5.30304,-0.04795089,-13.3512
34.06059,-5.303735,-0.04900791,-13.3512
34.08059,-5.304629,-0.05600476,-13.3512
34.10059,-5.305578,-0.06343386,-13.3512
34.12059,-5.306888,-0.07587402,-13.3512
34.14059,-5.308272,-0.0786268,-13.3512
34.16059,-5.309566,-0.07369913,-13.3512
34.18059,-5.310674,-0.06381026,-13.3512
34.20059,-5.311616,-0.05484122,-13.3512
34.22059,-5.312407,-0.04679425,-13.3512
34.24059,-5.313062,-0.03967473,-13.3512
34.26059,-5.3136,-0.03335409,-13.3512
34.28059,-5.314032,-0.0284296,-13.3512
34.30059,-5.314375,-0.02464621,-13.3512
34.32059,-5.314617,-0.02581908,-13.3512
34.3406,-5.315198,-0.04036715,-13.3512
34.3606,-5.315899,-0.04883717,-13.3512
34.3806,-5.316759,-0.05512935,-13.3512
34.4006,-5.317706,-0.06224808,-13.3512
34.4206,-5.318946,-0.07117602,-13.3512
34.4406,-5.320154,-0.06880938,-13.3512
34.4606,-5.321219,-0.06150371,-13.3512
34.4806,-5.322151,-0.05410905,-13.3512
34.5006,-5.322958,-0.04754145,-13.3512
34.5206,-5.323656,-0.04170771,-13.3512
34.5406,-5.32425,-0.0362269,-13.3512
34.5606,-5.324749,-0.03130016,-13.3512
34.5806,-5.32516,-0.027404,-13.3512
34.6006,-5.325467,-0.02887408,-13.3512
34.6206,-5.32606,-0.04154372,-13.3512
34.6406,-5.326813,-0.0487863,-13.3512
34.6606,-5.327527,-0.04963399,-13.3512
34.6806,-5.328438,-0.05629291,-13.3512
34.7006,-5.329398,-0.06351049,-13.3512
34.7206,-5.330703,-0.07708564,-13.3512
34.7406,-5.332197,-0.08438659,-13.3512
34.7606,-5.333655,-0.0816763,-13.3512
34.78061,-5.334931,-0.07324907,-13.3512
34.80061,-5.33607,-0.06543744,-13.3512
34.82061,-5.337063,-0.05791348,-13.3512
34.84061,-5.337931,-0.05140185,-13.3512
34.86061,-5.33869,-0.04559578,-13.3512
34.88061,-5.339355,-0.04024729,-13.3512
34.90061,-5.339931,-0.03548807,-13.3512
34.92061,-5.340432,-0.03125963,-13.3512
34.94061,-5.340853,-0.02764361,-13.3512
34.96061,-5.341211,-0.02493651,-13.3512
34.98061,-5.341473,-0.02659123,-13.3512
35.00061,-5.342053,-0.04045486,-13.3512
35.02061,-5.342773,-0.04958846,-13.3512
35.04061,-5.343656,-0.05525488,-13.3512
35.06061,-5.344471,-0.05412599,-13.3512
35.08061,-5.345452,-0.05904812,-13.3512
35.10061,-5.346462,-0.06470472,-13.3512
35.12061,-5.347779,-0.07816979,-13.3512
35.14061,-5.349347,-0.08909407,-13.3512
35.16061,-5.351003,-0.09152836,-13.3512
35.18061,-5.352514,-0.08505383,-13.3512
35.20061,-5.353821,-0.0749388,-13.3512
35.22062,-5.35498,-0.06685051,-13.3512
35.24062,-5.355997,-0.05940731,-13.3512
35.26062,-5.356892,-0.05307958,-13.3512
35.28062,-5.35769,-0.04762533,-13.3512
35.30062,-5.3584,-0.04263468,-13.3512
35.32062,-5.359033,-0.03835674,-13.3512
35.34062,-5.359592,-0.03440626,-13.3512
35.36062,-5.360082,-0.0308778,-13.3512
35.38062,-5.360509,-0.02790117,-13.3512
35.40062,-5.36088,-0.025492,-13.3512
35.42062,-5.36116,-0.02729343,-13.3512
35.44062,-5.361745,-0.04097171,-13.3512
35.46062,-5.362491,-0.05082163,-13.3512
35.48062,-5.363413,-0.05708903,-13.3512
35.50062,-5.364273,-0.05601312,-13.3512
35.52062,-5.365289,-0.06048065,-13.3512
35.54062,-5.366326,-0.06530158,-13.3512
35.56062,-5.367648,-0.07818025,-13.3512
35.58062,-5.369239,-0.09027879,-13.3512
35.60062,-5.370951,-0.09500954,-13.3512
35.62062,-5.372584,-0.09054986,-13.3512
35.64063,-5.374002,-0.08081691,-13.3512
35.66063,-5.375282,-0.07374433,-13.3512
35.68063,-5.376444,-0.06747314,-13.3512
35.70063,-5.377501,-0.0621054,-13.3512
35.72063,-5.378479,-0.05771269,-13.3512
35.74063,-5.379389,-0.05376138,-13.3512
35.76063,-5.38024,-0.05023791,-13.3512
35.78063,-5.381036,-0.04703829,-13.3512
35.80063,-5.38178,-0.04413255,-13.3512
35.82063,-5.382466,-0.04109205,-13.3512
35.84063,-5.383094,-0.03799628,-13.3512
35.86063,-5.383662,-0.03486107,-13.3512
35.88063,-5.384172,-0.03182982,-13.3512
35.90063,-5.384627,-0.02900839,-13.3512
35.92063,-5.385031,-0.02675623,-13.3512
35.94063,-5.385345,-0.02887006,-13.3512
35.96063,-5.385929,-0.04100202,-13.3512
35.98063,-5.386729,-0.04945014,-13.3512
36.00063,-5.387455,-0.04954347,-13.3512
36.02063,-5.388377,-0.05457065,-13.3512
36.04063,-5.38918,-0.05241713,-13.3512
36.06063,-5.390147,-0.0564445,-13.3512
36.08064,-5.391091,-0.0592235,-13.3512
36.10064,-5.392271,-0.07071295,-13.3512
36.12064,-5.393741,-0.08453418,-13.3512
36.14064,-5.39542,-0.09398674,-13.3512
36.16064,-5.397133,-0.09459589,-13.3512
36.18064,-5.398696,-0.08771299,-13.3512
36.20064,-5.400077,-0.07880181,-13.3512
36.22064,-5.401333,-0.07250883,-13.3512
36.24064,-5.402497,-0.06738093,-13.3512
36.26064,-5.403572,-0.06298897,-13.3512
36.28064,-5.404588,-0.05960461,-13.3512
36.30064,-5.40555,-0.05637582,-13.3512
36.32064,-5.406462,-0.05341308,-13.3512
36.34064,-5.40733,-0.05070703,-13.3512
36.36064,-5.408151,-0.04822432,-13.3512
36.38064,-5.408925,-0.04565945,-13.3512
36.40064,-5.409647,-0.04301445,-13.3512
36.42064,-5.41032,-0.04037659,-13.3512
36.44064,-5.410942,-0.03778587,-13.3512
36.46064,-5.411518,-0.03532341,-13.3512
